"Time(s)","ax(g)","ay(g)","az(g)","wx(deg/s)","wy(deg/s)","wz(deg/s)","AngleX(deg)","AngleY(deg)","AngleZ(deg)","T(°)","Voltage(v)","q0","q1","q2","q3","label:rotate_direction","label:rotate_velocity","label:cantainer_volume","label:liquid_volume"
" 15:24:31.420","-0.3638","0.1426","0.8086","100.4028","21.2402","0.6714","1.3458","19.8029","-84.1443","29.58","3.62","0.72977","0.12381","0.11984","-0.66153","1","0","0","1"
" 15:24:31.477","-0.4287","0.2529","0.8159","64.209","10.6201","-0.5493","2.8674","20.105","-84.8474","29.52","3.62","0.7236","0.13589","0.11218","-0.66724","1","0","0","1"
" 15:24:31.477","-0.3604","0.1655","0.8828","55.9082","8.1177","0.4883","4.021","20.2863","-85.545","29.56","3.62","0.7179","0.14487","0.10571","-0.67258","1","0","0","1"
" 15:24:31.502","-0.3887","0.2085","0.8662","48.8892","6.897","4.5166","5.0812","20.4401","-86.1713","29.56","3.62","0.71262","0.15292","0.09964","-0.67731","1","0","0","1"
" 15:24:31.503","-0.4077","0.1055","0.8813","42.5415","3.9063","7.5073","6.0205","20.5389","-86.7206","29.58","3.62","0.70792","0.15982","0.09393","-0.68146","1","0","0","1"
" 15:24:31.512","-0.4014","0.1045","0.8867","50.6592","1.6479","9.3384","7.0642","20.5939","-87.215","29.51","3.62","0.7034","0.16693","0.08737","-0.68527","1","0","0","1"
" 15:24:31.534","-0.4067","0.2017","0.8813","48.0347","-3.0518","6.6528","8.1189","20.5719","-87.7423","29.56","3.62","0.6987","0.17371","0.08011","-0.6893","1","0","0","1"
" 15:24:31.556","-0.3477","0.3652","0.9243","62.9272","-3.7231","3.7231","9.3219","20.5115","-88.3466","29.58","3.62","0.69333","0.181","0.07153","-0.69379","1","0","0","1"
" 15:24:31.572","-0.3154","0.4165","0.8779","48.8892","-2.1973","0.7324","10.4425","20.473","-88.9948","29.62","3.62","0.68762","0.1879","0.06345","-0.69836","1","0","0","1"
" 15:24:31.593","-0.2539","0.2153","0.9146","47.1802","2.9297","1.4038","11.3708","20.4785","-89.6484","29.55","3.62","0.68207","0.19385","0.05673","-0.70276","1","0","0","1"
" 15:24:31.611","-0.4697","0.9121","1.1367","29.9683","9.0942","-6.0425","12.2003","20.5994","-90.3186","29.58","3.62","0.6763","0.19983","0.05121","-0.70709","1","0","0","1"
" 15:24:31.707","-0.5928","-0.0615","0.4497","4.2725","-5.9204","-1.3428","12.3541","20.5939","-91.0547","29.57","3.62","0.67151","0.20099","0.04895","-0.71146","1","0","0","1"
" 15:24:31.707","-0.4072","0.209","0.7476","1.8311","-16.8457","2.0142","12.6123","20.3467","-91.7468","29.6","3.62","0.66714","0.20129","0.04459","-0.71573","1","0","0","1"
" 15:24:31.707","-0.3403","0.3027","0.9229","11.0474","-18.8599","1.1597","12.8979","19.9896","-92.4225","29.56","3.62","0.66306","0.20105","0.03946","-0.71991","1","0","0","1"
" 15:24:31.707","-0.2339","0.2422","0.9243","18.0054","-14.7705","-1.1597","13.2275","19.671","-93.1256","29.61","3.62","0.6586","0.20126","0.03427","-0.72418","1","0","0","1"
" 15:24:31.727","-0.1929","0.4727","0.9341","11.9019","-4.0283","-3.54","13.5846","19.5172","-93.8452","29.53","3.62","0.65369","0.20258","0.02979","-0.72849","1","0","0","1"
" 15:24:31.773","-0.2886","0.4424","0.895","-1.5259","3.1738","-7.9346","13.6835","19.5557","-94.6088","29.61","3.62","0.64856","0.20355","0.02805","-0.73282","1","0","0","1"
" 15:24:31.797","-0.437","0.3667","0.8711","4.5776","-0.061","-17.0898","13.656","19.6051","-95.4712","29.58","3.62","0.64301","0.20392","0.02698","-0.73767","1","0","0","1"
" 15:24:31.797","-0.4292","0.4326","0.7788","15.9912","-2.9297","-30.5176","13.7494","19.6545","-96.5808","29.56","3.62","0.63556","0.20499","0.02469","-0.74387","1","0","0","1"
" 15:24:31.798","-0.3936","0.0029","0.9219","30.0293","-2.8076","-38.269","14.024","19.7534","-97.9541","29.59","3.62","0.62592","0.2074","0.02097","-0.75143","1","0","0","1"
" 15:24:31.812","-0.4263","-0.1021","0.8154","80.9937","-6.4697","-32.5928","15.1062","19.8523","-99.2944","29.56","3.62","0.61493","0.21405","0.01193","-0.75879","1","0","0","1"
" 15:24:31.905","-0.3271","-0.3477","0.8452","120.6665","-2.7466","-11.6577","17.0068","19.9237","-100.3326","29.59","3.62","0.60428","0.2247","-0.00223","-0.76437","1","0","0","1"
" 15:24:31.905","-0.3188","-0.0801","0.7656","161.6821","2.3193","14.0991","19.8798","19.9951","-100.8545","29.54","3.62","0.59479","0.24011","-0.02209","-0.76678","1","0","0","1"
" 15:24:31.905","-0.3154","1.001","0.8086","126.2207","-2.6245","29.7241","22.9065","19.9127","-100.9698","29.6","3.62","0.58768","0.25522","-0.04306","-0.76651","1","0","0","1"
" 15:24:31.905","-0.2383","1.0361","0.7847","59.2651","1.709","32.959","24.6588","19.6765","-100.9259","29.57","3.62","0.58453","0.2627","-0.056","-0.76556","1","0","0","1"
" 15:24:31.915","-0.3096","0.9492","0.8857","6.8359","1.2207","8.606","25.2466","19.5337","-101.1346","29.55","3.62","0.58212","0.26468","-0.06119","-0.7663","1","0","0","1"
" 15:24:31.931","-0.4063","0.6636","0.7739","-0.1831","3.6011","-9.2773","25.2686","19.6051","-101.7444","29.61","3.62","0.57785","0.26489","-0.06235","-0.76938","1","0","0","1"
" 15:24:31.971","-0.3809","0.3657","0.7329","-1.8311","0.8545","-10.376","25.2576","19.693","-102.4585","29.55","3.62","0.57285","0.26501","-0.06345","-0.77298","1","0","0","1"
" 15:24:31.991","-0.4146","0.6187","0.7588","28.0151","7.1411","-6.6528","25.8398","19.8633","-103.0902","29.6","3.62","0.5668","0.26865","-0.06793","-0.77579","1","0","0","1"
" 15:24:32.024","-0.4868","0.75","0.6392","-8.2397","-7.6294","-4.4556","26.0541","19.8743","-103.7164","29.59","3.62","0.56204","0.26935","-0.07077","-0.77875","1","0","0","1"
" 15:24:32.037","-0.417","0.3521","0.7378","-14.0991","-16.1743","0.7324","25.8179","19.6326","-104.3701","29.53","3.62","0.55872","0.26624","-0.07202","-0.78207","1","0","0","1"
" 15:24:32.037","-0.395","0.2778","0.707","-4.2725","-21.6675","2.0142","25.6641","19.281","-105.0128","29.52","3.62","0.55551","0.26285","-0.07434","-0.78531","1","0","0","1"
" 15:24:32.084","-0.3862","0.4063","0.7515","19.5313","-27.1606","2.0752","25.9607","18.8635","-105.7104","29.59","3.62","0.55103","0.26108","-0.0802","-0.78845","1","0","0","1"
" 15:24:32.084","-0.3765","0.3726","0.7959","14.4653","-33.2642","13.4888","26.3123","18.2813","-106.3531","29.57","3.62","0.54721","0.25851","-0.08719","-0.7912","1","0","0","1"
" 15:24:32.095","-0.3237","0.3901","0.8062","10.0098","-38.208","22.7051","26.6089","17.4902","-106.8091","29.61","3.62","0.54526","0.25443","-0.09439","-0.79306","1","0","0","1"
" 15:24:32.138","-0.1343","0.5581","0.8203","21.7285","-33.02","18.0054","27.0428","16.7102","-107.2595","29.59","3.62","0.543","0.25095","-0.10248","-0.79471","1","0","0","1"
" 15:24:32.161","-0.1304","0.5898","0.9922","16.5405","-17.7002","13.4277","27.4933","16.1774","-107.71","29.55","3.62","0.54019","0.24915","-0.10934","-0.79626","1","0","0","1"
" 15:24:32.161","-0.1685","0.6245","0.9624","17.7612","-2.5024","7.1411","27.8943","15.9412","-108.1","29.53","3.62","0.53717","0.24908","-0.11423","-0.79767","1","0","0","1"
" 15:24:32.171","-0.1758","0.6997","0.8911","34.5459","11.6577","-1.77","28.504","16.0126","-108.4955","29.58","3.62","0.5329","0.25201","-0.11899","-0.79889","1","0","0","1"
" 15:24:32.192","-0.2183","0.6001","0.8232","44.0674","20.5078","-6.7749","29.3829","16.3422","-108.902","29.58","3.62","0.52731","0.25781","-0.12433","-0.79996","1","0","0","1"
" 15:24:32.215","-0.2886","0.5347","1.2261","48.9502","25.6958","-14.4653","30.2563","16.842","-109.3689","29.55","3.62","0.52081","0.26459","-0.12891","-0.80127","1","0","0","1"
" 15:24:32.304","-0.3164","0.6997","0.8423","49.9268","27.2217","-17.5171","31.2012","17.4463","-109.8688","29.58","3.62","0.51349","0.27228","-0.13364","-0.80264","1","0","0","1"
" 15:24:32.304","-0.3159","0.6484","0.6021","59.7534","32.1045","-17.6392","32.3328","18.1165","-110.3027","29.6","3.62","0.50592","0.28122","-0.13925","-0.80341","1","0","0","1"
" 15:24:32.304","-0.3291","0.522","0.6831","67.4438","34.9121","-18.3105","33.6676","18.869","-110.6818","29.64","3.62","0.49786","0.2915","-0.14575","-0.80362","1","0","0","1"
" 15:24:32.304","-0.3315","0.4854","0.6865","78.4302","33.6304","-16.6626","35.1892","19.6106","-111.0388","29.55","3.62","0.48926","0.30243","-0.15363","-0.80341","1","0","0","1"
" 15:24:32.314","-0.415","0.6416","0.6426","76.5991","27.8931","-13.4888","36.8042","20.2643","-111.3739","29.55","3.62","0.48062","0.31305","-0.16257","-0.8028","1","0","0","1"
" 15:24:32.330","-0.4478","0.7715","0.5811","53.0396","15.7471","-7.9346","38.0786","20.7092","-111.7255","29.59","3.62","0.47324","0.32074","-0.17026","-0.80255","1","0","0","1"
" 15:24:32.350","-0.4321","0.8237","0.5527","9.9487","0.6104","0.3052","38.6664","20.8356","-112.11","29.53","3.62","0.46851","0.32336","-0.1748","-0.80328","1","0","0","1"
" 15:24:32.370","-0.3867","0.5635","0.584","-4.2114","-3.9063","7.3242","38.7158","20.7257","-112.4561","29.64","3.62","0.46628","0.32233","-0.17673","-0.80457","1","0","0","1"
" 15:24:32.394","-0.4351","0.4365","0.5991","5.6152","-11.5356","10.8032","38.7708","20.484","-112.8076","29.66","3.62","0.46442","0.32047","-0.17926","-0.80585","1","0","0","1"
" 15:24:32.410","-0.3901","0.0532","0.6162","19.9585","-15.9302","18.8599","39.0619","20.094","-113.1372","29.55","3.62","0.46252","0.31857","-0.18414","-0.80658","1","0","0","1"
" 15:24:32.492","-0.2583","0.3916","0.7813","81.604","-9.8267","43.0298","40.4956","19.5502","-113.1592","29.52","3.62","0.46011","0.32083","-0.19693","-0.80405","1","0","0","1"
" 15:24:32.492","-0.3164","0.8066","0.6401","84.5947","-10.5591","54.0161","42.3358","18.8141","-112.901","29.53","3.62","0.45917","0.32388","-0.21265","-0.79932","1","0","0","1"
" 15:24:32.505","-0.2524","0.8921","0.6895","71.3501","-4.6387","53.833","44.0112","18.0286","-112.5989","29.59","3.62","0.4592","0.32617","-0.22726","-0.79434","1","0","0","1"
" 15:24:32.506","-0.29","1.022","0.6465","67.627","5.6152","44.3115","45.5713","17.4078","-112.2638","29.62","3.62","0.45914","0.32919","-0.24008","-0.78934","1","0","0","1"
" 15:24:32.509","-0.3159","1.6836","0.5","28.8696","-0.9766","16.0522","46.7029","17.0837","-112.2034","29.51","3.62","0.45743","0.33182","-0.24927","-0.78638","1","0","0","1"
" 15:24:32.529","-0.1865","0.9092","0.5479","-3.54","2.1973","-2.0752","46.8732","16.9958","-112.5494","29.55","3.62","0.45486","0.33118","-0.25189","-0.78732","1","0","0","1"
" 15:24:32.553","-0.0562","-0.1143","0.6597","27.5269","16.2964","0.7935","47.1259","17.1332","-112.8021","29.57","3.62","0.4519","0.33246","-0.25372","-0.7879","1","0","0","1"
" 15:24:32.572","-0.3228","0.8271","0.5625","46.6919","24.4141","-7.6294","48.1915","17.4957","-112.89","29.53","3.62","0.44687","0.33871","-0.25952","-0.78619","1","0","0","1"
" 15:24:32.610","-0.3438","0.8032","0.5317","48.8892","20.3857","-7.9346","49.2407","17.8802","-113.0603","29.56","3.62","0.44119","0.34482","-0.26538","-0.78479","1","0","0","1"
" 15:24:32.631","-0.3042","0.7314","0.5239","44.4946","16.4185","-8.4229","50.202","18.2043","-113.2745","29.57","3.62","0.43561","0.35001","-0.27106","-0.78369","1","0","0","1"
" 15:24:32.632","-0.3169","0.7881","0.5073","48.7061","16.8457","-10.0708","51.2292","18.5394","-113.5052","29.55","3.62","0.4296","0.35538","-0.27722","-0.78241","1","0","0","1"
" 15:24:32.648","-0.3174","0.7393","0.5439","66.6504","18.3105","-14.9536","52.4487","18.9404","-113.7469","29.55","3.62","0.42261","0.36179","-0.28433","-0.78073","1","0","0","1"
" 15:24:32.671","-0.3306","0.8589","0.4385","78.4912","18.7988","-20.752","53.9648","19.4403","-114.0436","29.61","3.62","0.41376","0.36963","-0.29327","-0.7785","1","0","0","1"
" 15:24:32.699","-0.3804","0.9556","0.436","72.2046","18.6157","-25.8789","55.481","20.0226","-114.3896","29.54","3.62","0.40414","0.37769","-0.30191","-0.7764","1","0","0","1"
" 15:24:32.755","-0.3647","0.8608","0.3799","60.8521","18.6157","-31.4941","56.7609","20.6927","-114.7687","29.55","3.62","0.39453","0.38513","-0.30869","-0.77499","1","0","0","1"
" 15:24:32.755","-0.3701","0.8311","0.3765","62.0117","22.0337","-32.4707","58.0078","21.4343","-115.0983","29.62","3.62","0.38492","0.39285","-0.31473","-0.7735","1","0","0","1"
" 15:24:32.755","-0.4502","0.5977","-0.0186","55.1758","15.4419","-31.25","59.1394","22.1594","-115.4224","29.58","3.62","0.37573","0.39999","-0.3201","-0.77219","1","0","0","1"
" 15:24:32.767","-0.6611","0.9854","0.4858","45.3491","9.3994","-16.1133","60.2216","22.6813","-115.7025","29.62","3.62","0.36771","0.40576","-0.32596","-0.77057","1","0","0","1"
" 15:24:32.789","-0.3574","0.7876","0.3633","7.019","-1.0986","-1.3428","60.4962","22.7911","-116.0651","29.6","3.62","0.36383","0.40622","-0.32858","-0.77106","1","0","0","1"
" 15:24:32.811","-0.3101","0.7212","0.3589","13.916","-0.8545","0.7935","60.7544","22.7582","-116.3562","29.64","3.62","0.36111","0.40604","-0.33148","-0.77121","1","0","0","1"
" 15:24:32.836","-0.3169","0.7822","0.3452","26.4282","1.2817","-0.5493","61.2268","22.7582","-116.6254","29.6","3.62","0.35764","0.40671","-0.3356","-0.77066","1","0","0","1"
" 15:24:32.874","-0.3965","1.02","0.3379","4.7607","-2.1973","-1.0376","61.5729","22.7637","-116.9165","29.67","3.62","0.35443","0.40698","-0.33893","-0.77057","1","0","0","1"
" 15:24:32.889","-0.4429","0.8643","0.27","-4.0894","-5.7983","-0.5493","61.5509","22.7197","-117.2626","29.61","3.62","0.35236","0.40564","-0.34021","-0.77164","1","0","0","1"
" 15:24:32.889","-0.5088","0.4644","0.208","16.9678","-11.5356","1.709","61.6058","22.6263","-117.6801","29.58","3.62","0.34979","0.40399","-0.3425","-0.77267","1","0","0","1"
" 15:24:32.955","-0.4438","0.4331","0.2148","67.627","-15.7471","9.3994","62.5342","22.4176","-118.114","29.51","3.62","0.34451","0.4043","-0.35123","-0.77097","1","0","0","1"
" 15:24:32.955","-0.3027","0.5815","0.3335","106.8726","-10.9253","15.8691","64.3909","22.121","-118.4601","29.58","3.62","0.33698","0.40701","-0.36624","-0.76587","1","0","0","1"
" 15:24:32.955","-0.2637","0.917","0.4741","109.1919","0.8545","23.1934","66.6705","21.7859","-118.5864","29.58","3.62","0.32959","0.41129","-0.38333","-0.75839","1","0","0","1"
" 15:24:32.968","-0.355","1.1353","0.4131","81.3599","9.2773","28.6865","68.6426","21.3684","-118.493","29.62","3.62","0.32507","0.41489","-0.39783","-0.75089","1","0","0","1"
" 15:24:32.988","-0.4033","1.7261","0.2363","19.2261","6.5308","25.2075","69.7247","20.929","-118.3832","29.58","3.62","0.32404","0.41586","-0.40643","-0.74615","1","0","0","1"
" 15:24:33.008","-0.3447","1.1079","0.1689","-7.3242","3.1128","4.6997","69.7357","20.6873","-118.4656","29.58","3.62","0.32462","0.41428","-0.40787","-0.746","1","0","0","1"
" 15:24:33.034","-0.3716","0.9053","0.2974","8.1177","7.6904","-5.188","69.8291","20.7532","-118.6029","29.62","3.62","0.32306","0.41443","-0.40869","-0.74615","1","0","0","1"
" 15:24:33.047","-0.3926","0.9385","0.189","15.564","7.7515","-9.5825","70.1422","20.9454","-118.7238","29.56","3.62","0.32019","0.41592","-0.41031","-0.74567","1","0","0","1"
" 15:24:33.067","-0.2988","0.3423","0.165","55.542","13.0615","-12.146","70.8014","21.1926","-118.8336","29.56","3.62","0.31589","0.41873","-0.41394","-0.74393","1","0","0","1"
" 15:24:33.142","-0.3828","0.9863","0.1724","66.2842","14.5874","-16.9067","72.2186","21.5826","-118.8501","29.62","3.62","0.30859","0.42468","-0.42148","-0.73935","1","0","0","1"
" 15:24:33.142","-0.4146","0.9829","0.1304","49.1333","9.2773","-13.5498","73.3942","21.9397","-118.916","29.6","3.62","0.302","0.42953","-0.42773","-0.73569","1","0","0","1"
" 15:24:33.142","-0.375","0.9185","0.126","25.6958","2.0752","-7.4463","74.1138","22.1429","-119.0753","29.62","3.62","0.29724","0.43192","-0.43204","-0.7337","1","0","0","1"
" 15:24:33.152","-0.3301","0.6445","0.1587","27.0996","1.5869","-2.6855","74.6136","22.2253","-119.2566","29.57","3.62","0.29376","0.43292","-0.43561","-0.73239","1","0","0","1"
" 15:24:33.167","-0.2935","0.7583","0.1802","49.4995","7.8735","-2.9907","75.5035","22.3022","-119.3445","29.55","3.62","0.28943","0.43527","-0.44128","-0.72934","1","0","0","1"
" 15:24:33.186","-0.3906","0.9131","0.1514","68.0542","10.437","-2.0142","76.8219","22.3901","-119.339","29.61","3.62","0.28397","0.43909","-0.44922","-0.72433","1","0","0","1"
" 15:24:33.242","-0.396","0.9399","0.1211","76.9653","10.0098","0.061","78.327","22.4451","-119.3115","29.55","3.62","0.27808","0.44315","-0.45834","-0.71841","1","0","0","1"
" 15:24:33.350","-0.4146","1.0806","0.043","62.0117","8.3008","-3.3569","79.7552","22.511","-119.3005","29.52","3.62","0.27222","0.44696","-0.46695","-0.71271","1","0","0","1"
" 15:24:33.350","-0.3696","0.9546","0.0068","56.5186","7.4463","-9.6436","80.9912","22.6703","-119.328","29.61","3.62","0.26639","0.45059","-0.47403","-0.70795","1","0","0","1"
" 15:24:33.350","-0.3745","0.877","-0.0112","66.1011","7.9956","-18.0054","82.2931","22.9724","-119.35","29.62","3.62","0.25943","0.45502","-0.48087","-0.70309","1","0","0","1"
" 15:24:33.350","-0.6191","1.1582","0.0728","78.186","6.4087","-26.6724","83.8751","23.4558","-119.3774","29.53","3.62","0.25024","0.46078","-0.48856","-0.6973","1","0","0","1"
" 15:24:33.350","-0.377","1.0176","-0.1758","60.5469","0.2441","-13.5498","85.166","23.8678","-119.4928","29.56","3.62","0.242","0.46506","-0.49515","-0.69272","1","0","0","1"
" 15:24:33.350","-0.4863","1.0708","-0.0835","36.1328","-1.2817","0.5493","86.1603","23.9612","-119.5862","29.58","3.62","0.23688","0.46716","-0.50113","-0.68878","1","0","0","1"
" 15:24:33.350","-0.3784","0.873","-0.0811","24.0479","-3.2959","8.606","86.6547","23.8348","-119.729","29.56","3.62","0.23471","0.46695","-0.50519","-0.68668","1","0","0","1"
" 15:24:33.369","-0.3184","0.9634","-0.0112","15.8081","-4.7607","7.2021","87.0007","23.6646","-119.9103","29.56","3.62","0.23322","0.46606","-0.5087","-0.68521","1","0","0","1"
" 15:24:33.387","-0.3677","1.0601","-0.0796","2.3193","-9.6436","1.3428","87.1381","23.5822","-120.174","29.58","3.62","0.23154","0.46475","-0.51099","-0.68497","1","0","0","1"
" 15:24:33.407","-0.4834","0.5376","-0.1768","11.3525","-16.4795","0.6714","87.149","23.5492","-120.553","29.56","3.62","0.22943","0.46292","-0.5127","-0.68564","1","0","0","1"
" 15:24:33.427","-0.4429","0.1558","-0.1426","74.8901","-17.0288","8.5449","87.984","23.4613","-120.9814","29.61","3.62","0.224","0.46225","-0.51974","-0.68256","1","0","0","1"
" 15:24:33.444","-0.4697","0.7334","-0.2339","105.6519","-24.9023","18.3716","89.8352","23.2306","-121.4044","29.55","3.62","0.21536","0.46277","-0.53339","-0.67441","1","0","0","1"
" 15:24:33.528","-0.2783","0.5039","-0.0098","129.8218","-23.4985","31.1279","92.0599","22.7856","-121.9208","29.58","3.62","0.20599","0.46234","-0.55023","-0.664","1","0","0","1"
" 15:24:33.528","-0.0156","0.333","0.2793","172.3022","8.7891","40.8325","95.1526","22.1045","-122.0361","29.59","3.62","0.19696","0.46414","-0.57108","-0.64771","1","0","0","1"
" 15:24:33.528","0.1055","1.2061","0.2363","237.4878","70.0684","37.9639","99.8383","21.2091","-121.2231","29.54","3.62","0.18781","0.47226","-0.59711","-0.62051","1","0","0","1"
" 15:24:33.528","-0.5068","1.8574","-0.2354","159.2407","93.3228","19.4092","104.1229","20.3082","-119.6411","29.56","3.62","0.18396","0.48392","-0.61661","-0.59299","1","0","0","1"
" 15:24:33.545","-1.6011","3.4536","-1.8379","38.208","26.2451","10.8643","105.9796","19.7974","-118.7457","29.61","3.62","0.1839","0.48978","-0.62415","-0.58017","1","0","0","1"
" 15:24:33.565","-0.3345","0.8892","-0.5649","19.7144","1.3428","3.3569","106.3422","19.66","-118.6743","29.55","3.62","0.18359","0.49023","-0.62619","-0.5777","1","0","0","1"
" 15:24:33.610","-0.3276","0.8843","-0.4019","-0.7324","-0.7324","3.8452","106.4685","19.5996","-118.6578","29.55","3.62","0.18356","0.49026","-0.62698","-0.57681","1","0","0","1"
" 15:24:33.639","-0.3838","0.8062","-0.4238","27.8931","-6.1646","-2.6245","106.8036","19.5996","-118.6798","29.66","3.62","0.18198","0.49069","-0.62878","-0.57501","1","0","0","1"
" 15:24:33.639","-0.3228","0.813","-0.3926","30.6396","-12.8784","-5.7983","107.3914","19.7699","-118.7677","29.61","3.62","0.17795","0.49176","-0.63147","-0.57242","1","0","0","1"
" 15:24:33.645","-0.2744","0.981","-0.3574","45.6543","-14.2212","-10.3149","108.1989","20.0281","-118.8995","29.57","3.62","0.17215","0.49326","-0.6351","-0.56885","1","0","0","1"
" 15:24:33.702","-0.313","1.0093","-0.3921","23.0713","-14.7095","-6.1035","108.7976","20.2588","-119.0753","29.55","3.62","0.16721","0.49402","-0.638","-0.56641","1","0","0","1"
" 15:24:33.702","-0.332","1.0435","-0.4175","6.0425","-11.7798","-4.2725","109.0009","20.4181","-119.2236","29.59","3.62","0.16458","0.49405","-0.63907","-0.56595","1","0","0","1"
" 15:24:33.712","-0.2905","0.4834","-0.3945","5.9814","-9.2773","-5.9814","108.9954","20.5554","-119.3115","29.57","3.62","0.16324","0.49405","-0.63895","-0.56647","1","0","0","1"
" 15:24:33.725","-0.3179","0.7441","-0.3813","38.8184","-7.8125","-14.2822","109.5721","20.8136","-119.2841","29.59","3.62","0.15921","0.49597","-0.64072","-0.56396","1","0","0","1"
" 15:24:33.746","-0.3521","0.895","-0.4063","69.5801","-6.4087","-17.5171","110.7587","21.1652","-119.1797","29.6","3.62","0.15228","0.49942","-0.64481","-0.55811","1","0","0","1"
" 15:24:33.768","-0.4111","0.9111","-0.4663","66.5894","-8.2397","-17.2119","112.1594","21.5277","-119.0643","29.59","3.62","0.14432","0.50317","-0.64978","-0.55106","1","0","0","1"
" 15:24:33.794","-0.3901","0.791","-0.4546","57.0679","-10.2539","-19.165","113.3514","21.9232","-118.9764","29.55","3.62","0.1369","0.50644","-0.65366","-0.54532","1","0","0","1"
" 15:24:33.803","-0.3643","0.8218","-0.4741","64.209","-9.9487","-23.7427","114.5874","22.3956","-118.8501","29.52","3.62","0.12888","0.51019","-0.65726","-0.53946","1","0","0","1"
" 15:24:33.830","-0.312","0.5718","-0.4971","79.7119","-4.0894","-25.3296","116.0211","22.89","-118.6139","29.62","3.62","0.12021","0.51468","-0.66116","-0.53235","1","0","0","1"
" 15:24:33.857","-0.3882","0.6533","-0.5635","87.4634","-0.3052","-19.9585","117.8723","23.291","-118.2294","29.54","3.62","0.11096","0.51999","-0.6665","-0.52243","1","0","0","1"
" 15:24:33.865","-0.3521","0.6167","-0.4531","95.0928","5.188","-14.9536","119.8169","23.5492","-117.8064","29.62","3.62","0.10226","0.52505","-0.67242","-0.51144","1","0","0","1"
" 15:24:33.959","-0.2983","0.686","-0.4023","94.7266","8.2397","-7.9956","121.8439","23.6646","-117.3779","29.58","3.62","0.09402","0.52963","-0.67902","-0.49948","1","0","0","1"
" 15:24:33.959","-0.3428","0.7466","-0.5537","97.5952","11.5967","-7.6294","123.8928","23.6426","-116.911","29.58","3.62","0.08667","0.53397","-0.68573","-0.48685","1","0","0","1"
" 15:24:33.959","-0.3169","0.7773","-0.6611","82.5806","7.2632","-8.1177","125.744","23.6481","-116.4716","29.55","3.62","0.0798","0.53799","-0.69144","-0.4754","1","0","0","1"
" 15:24:33.975","-0.354","0.9028","-0.5913","53.7109","6.4697","-6.1646","127.1338","23.6536","-116.098","29.56","3.62","0.07477","0.5412","-0.69534","-0.46677","1","0","0","1"
" 15:24:33.976","-0.4453","0.3296","-0.6846","35.7056","0.3662","5.5542","127.8918","23.5822","-115.8783","29.58","3.62","0.0726","0.54285","-0.69763","-0.46179","1","0","0","1"
" 15:24:34.006","-0.1357","-0.4741","-0.6855","101.4404","7.4463","22.9492","129.1498","23.313","-115.7684","29.62","3.62","0.06891","0.54367","-0.70303","-0.45313","1","0","0","1"
" 15:24:34.033","-0.2847","-0.2397","-0.6499","204.2847","41.1987","31.0669","132.9785","22.5494","-115.0818","29.54","3.62","0.05862","0.5484","-0.71692","-0.42627","1","0","0","1"
" 15:24:34.060","-0.415","1.0479","-0.7061","175.415","43.0908","40.7104","137.3071","21.4178","-114.4666","29.57","3.62","0.04794","0.55215","-0.73291","-0.39438","1","0","0","1"
" 15:24:34.060","-0.4473","1.23","-0.6841","108.5815","42.0532","38.208","140.0702","20.2423","-114.0875","29.55","3.62","0.04419","0.55365","-0.74371","-0.37186","1","0","0","1"
" 15:24:34.064","-0.5122","1.8022","-0.8223","13.3057","26.6113","21.4844","141.037","19.3579","-113.8733","29.57","3.62","0.04645","0.55396","-0.74823","-0.36197","1","0","0","1"
" 15:24:34.119","-0.3335","0.5771","-1.0288","-7.7515","14.1602","6.4697","140.7239","18.924","-113.67","29.57","3.62","0.0517","0.55441","-0.74747","-0.36215","1","0","0","1"
" 15:24:34.119","-0.3125","0.4175","-0.9131","18.3716","9.0942","-1.3428","140.8722","18.7482","-113.3405","29.6","3.62","0.05322","0.55634","-0.7468","-0.36035","1","0","0","1"
" 15:24:34.131","-0.3218","-0.188","-0.7627","65.6738","11.1694","1.3428","141.7511","18.5779","-112.9395","29.5","3.62","0.05139","0.55908","-0.74802","-0.35373","1","0","0","1"
" 15:24:34.142","-0.375","0.5156","-0.9033","69.3359","5.6763","1.0986","143.2397","18.4515","-112.4945","29.52","3.62","0.04636","0.56244","-0.7507","-0.34329","1","0","0","1"
" 15:24:34.164","-0.2935","0.5693","-0.8574","68.5425","4.0283","-1.3428","144.6021","18.3966","-112.066","29.55","3.62","0.04129","0.5657","-0.75275","-0.33395","1","0","0","1"
" 15:24:34.187","-0.2417","0.6338","-0.8706","49.8047","-1.0986","-4.8828","145.7501","18.4296","-111.6431","29.56","3.62","0.03662","0.56891","-0.75388","-0.32642","1","0","0","1"
" 15:24:34.215","-0.2529","0.5532","-0.8442","32.8979","-4.5166","-8.2397","146.5356","18.5559","-111.2201","29.64","3.62","0.03305","0.57208","-0.75369","-0.32166","1","0","0","1"
" 15:24:34.224","-0.2803","0.416","-0.8213","21.4844","-3.3569","-6.2866","147.0685","18.6877","-110.7916","29.56","3.62","0.03064","0.57523","-0.75272","-0.3186","1","0","0","1"
" 15:24:34.245","-0.3594","0.4731","-0.8823","39.6118","0.061","-5.127","147.6947","18.7427","-110.3577","29.58","3.62","0.02829","0.57831","-0.75211","-0.31464","1","0","0","1"
